"A_LEMMA","A_SYNSETID","A_TAGCOUNT","A_LEXDOMAINNAME","A_LEXDOMAINID","A_POS","A_SHOWALL","A_DEFINITION","A_SAMPLESET","A_HIDEALL","A_SENSENUM","B_LINKID","D_LINK","C_SYNSETID","C_LEXDOMAINNAME","C_LEXDOMAINID","C_POS","C_SHOWALL","C_DEFINITION","C_SAMPLESET","C_HIDEALL"
"operating expense",113212922,,"noun.possession",21,"n","budget items#1(budget_items%1:21:00::),operating expense#1(operating_expense%1:21:00::),operating cost#1(operating_cost%1:21:00::),overhead#1(overhead%1:21:00::)","the expense of maintaining property (e.g., paying property taxes and utilities and insurance); it does not include depreciation or the cost of financing or income taxes","","budget items,operating expense,operating cost,overhead",1,91,"domain category",113244824,"noun.possession",21,"n","revenue enhancement#1(revenue_enhancement%1:21:00::),taxation#1(taxation%1:21:00::),tax#1(tax%1:21:00::)","charge against a citizen's person or property or activity for the support of government","","revenue enhancement,taxation,tax"
"eagle",201115553,,"verb.competition",33,"v","eagle#2(eagle%2:33:00::)","shoot in two strokes under par","","eagle",2,91,"domain category",100465984,"noun.act",4,"n","golf game#1(golf_game%1:04:00::),golf#1(golf%1:04:00::)","a game played on a large open course with 9 or 18 holes; the object is use as few strokes as possible in playing all the holes","","golf game,golf"
"data track",104400527,,"noun.artifact",6,"n","data track#1(data_track%1:06:00::),track#7(track%1:06:04::)","(computer science) one of the circular magnetic paths on a magnetic disk that serve as a guide for writing and reading data","","data track,track",1,91,"domain category",106062151,"noun.cognition",9,"n","computing#1(computing%1:09:00::),computer science#1(computer_science%1:09:00::)","the branch of engineering science that studies (with the aid of computers) computable processes and structures","","computing,computer science"
"dedicated file server",103158747,,"noun.artifact",6,"n","dedicated file server#1(dedicated_file_server%1:06:00::)","(computer science) a file server that can be used only as a file server","","dedicated file server",1,91,"domain category",106062151,"noun.cognition",9,"n","computing#1(computing%1:09:00::),computer science#1(computer_science%1:09:00::)","the branch of engineering science that studies (with the aid of computers) computable processes and structures","","computing,computer science"
"dialog box",103174826,,"noun.artifact",6,"n","dialog box#1(dialog_box%1:06:00::),panel#7(panel%1:06:03::)","(computer science) a small temporary window in a graphical user interface that appears in order to request information from the user; after the information has been provided the user dismisses the box with `okay' or `cancel'","","dialog box,panel",1,91,"domain category",106062151,"noun.cognition",9,"n","computing#1(computing%1:09:00::),computer science#1(computer_science%1:09:00::)","the branch of engineering science that studies (with the aid of computers) computable processes and structures","","computing,computer science"
"storage",113498139,,"noun.process",22,"n","storage#4(storage%1:22:00::)","(computer science) the process of storing information in a computer memory or on a magnetic tape or disk","","storage",4,91,"domain category",106062151,"noun.cognition",9,"n","computing#1(computing%1:09:00::),computer science#1(computer_science%1:09:00::)","the branch of engineering science that studies (with the aid of computers) computable processes and structures","","computing,computer science"
"segregation",113490127,,"noun.process",22,"n","segregation#1(segregation%1:22:00::)","(genetics) the separation of paired alleles during meiosis so that members of each pair of alleles appear in different gametes","","segregation",1,91,"domain category",106009207,"noun.cognition",9,"n","genetics#1(genetics%1:09:00::),genetic science#1(genetic_science%1:09:00::)","the branch of biology that studies heredity and variation in organisms","","genetics,genetic science"
"sikh",302808865,,"adj.pert",1,"a","Sikh#1(sikh%3:01:00::)","of or relating to the Sikhs or their religious beliefs and customs","","Sikh",1,91,"domain category",106174153,"noun.cognition",9,"n","Sikhism#1(sikhism%1:09:00::)","the doctrines of a monotheistic religion founded in northern India in the 16th century by Guru Nanak and combining elements of Hinduism and Islam","","Sikhism"
"flighted",301002021,,"adj.all",0,"s","flighted#1(flighted%5:00:00:feathered:00)","having feathers","arrows flighted argent","flighted",1,91,"domain category",105733732,"noun.cognition",9,"n","heraldry#1(heraldry%1:09:00::)","the study and classification of armorial bearings and the tracing of genealogies","","heraldry"
"draw",100560350,,"noun.act",4,"n","draw play#1(draw_play%1:04:00::),draw#7(draw%1:04:02::)","(American football) the quarterback moves back as if to pass and then hands the ball to the fullback who is running toward the line of scrimmage","","draw play,draw",7,91,"domain category",100470748,"noun.act",4,"n","American football game#1(american_football_game%1:04:00::),American football#1(american_football%1:04:00::)","a game played by two teams of 11 players on a rectangular field 100 yards long; teams try to get possession of the ball and advance it across the opponents goal line in a series of (running or passing) plays","","American football game,American football"
"fermi-dirac statistics",105810728,,"noun.cognition",9,"n","Fermi-Dirac statistics#1(fermi-dirac_statistics%1:09:00::)","(physics) law obeyed by a systems of particles whose wave function changes when two particles are interchanged (the Pauli exclusion principle applies)","","Fermi-Dirac statistics",1,91,"domain category",106024587,"noun.cognition",9,"n","physics#1(physics%1:09:00::),natural philosophy#1(natural_philosophy%1:09:00::)","the science of matter and energy and their interactions","his favorite subject was physics","physics,natural philosophy"
"constant of gravitation",113526333,,"noun.quantity",23,"n","constant of gravitation#1(constant_of_gravitation%1:23:00::),universal gravitational constant#1(universal_gravitational_constant%1:23:00::),gravitational constant#1(gravitational_constant%1:23:00::),G#8(g%1:23:08::)","(physics) the universal constant relating force to mass and distance in Newton's law of gravitation","","constant of gravitation,universal gravitational constant,gravitational constant,G",1,91,"domain category",106024587,"noun.cognition",9,"n","physics#1(physics%1:09:00::),natural philosophy#1(natural_philosophy%1:09:00::)","the science of matter and energy and their interactions","his favorite subject was physics","physics,natural philosophy"
"articulate",202358664,1,"verb.possession",40,"v","articulate#1(articulate%2:40:00::),joint#2(joint%2:40:00::)","provide with a joint","the carpenter jointed two pieces of wood","articulate,joint",1,91,"domain category",100608874,"noun.act",4,"n","carpentry#1(carpentry%1:04:00::),woodworking#1(woodworking%1:04:00::),woodwork#2(woodwork%1:04:00::)","the craft of a carpenter: making things out of wood","","carpentry,woodworking,woodwork"
"vagal",302833486,,"adj.pert",1,"a","vagal#1(vagal%3:01:00::),pneumogastric#1(pneumogastric%3:01:01::)","of or relating to the vagus nerve","","vagal,pneumogastric",1,91,"domain category",106012658,"noun.cognition",9,"n","neurology#1(neurology%1:09:01::)","the branch of medical science that deals with the nervous system","","neurology"
"condensation",106180922,3,"noun.cognition",9,"n","condensation#1(condensation%1:09:00::)","(psychoanalysis) an unconscious process whereby two ideas or images combine into a single symbol; especially in dreams","","condensation",1,91,"domain category",100705542,"noun.act",4,"n","depth psychology#1(depth_psychology%1:04:00::),psychoanalysis#1(psychoanalysis%1:04:00::),analysis#6(analysis%1:04:01::)","a set of techniques for exploring underlying motives and a method of treating various mental disorders; based on the theories of Sigmund Freud","his physician recommended psychoanalysis","depth psychology,psychoanalysis,analysis"
"combat ship",104484835,,"noun.artifact",6,"n","combat ship#1(combat_ship%1:06:00::),warship#1(warship%1:06:00::),war vessel#1(war_vessel%1:06:00::)","a government ship that is available for waging war","","combat ship,warship,war vessel",1,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"service",108129886,2,"noun.group",14,"n","armed service#1(armed_service%1:14:00::),military service#1(military_service%1:14:00::),service#6(service%1:14:00::)","a force that is a branch of the armed forces","","armed service,military service,service",6,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"shore station",103768849,,"noun.artifact",6,"n","shore station#1(shore_station%1:06:00::),naval installation#1(naval_installation%1:06:00::)","military installation servicing naval forces","","shore station,naval installation",1,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"military uniform",103724084,,"noun.artifact",6,"n","military uniform#1(military_uniform%1:06:00::)","prescribed identifying uniform for soldiers","","military uniform",1,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"logistic support",101218989,,"noun.act",4,"n","logistic support#1(logistic_support%1:04:00::),logistic assistance#1(logistic_assistance%1:04:00::)","assistance between and within military commands","","logistic support,logistic assistance",1,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"skipper",109827036,,"noun.person",18,"n","captain#2(captain%1:18:02::),skipper#3(skipper%1:18:00::)","the naval officer in command of a military ship","","captain,skipper",3,91,"domain category",108130774,"noun.group",14,"n","armed forces#1(armed_forces%1:14:00::),armed services#1(armed_services%1:14:00::),war machine#1(war_machine%1:14:00::),military machine#1(military_machine%1:14:00::),military#1(military%1:14:00::)","the military forces of a nation","their military is the largest in the region|the military machine is the same one we faced in 1991 but now it is weaker","armed forces,armed services,war machine,military machine,military"
"furnished",301100806,1,"adj.all",0,"a","furnished#1(furnished%3:00:00::),equipped#2(equipped%3:00:02::)","provided with whatever is necessary for a purpose (as furniture or equipment or authority)","a furnished apartment|a completely furnished toolbox","furnished,equipped",1,91,"domain category",103383785,"noun.artifact",6,"n","article of furniture#1(article_of_furniture%1:06:00::),piece of furniture#1(piece_of_furniture%1:06:00::),furniture#1(furniture%1:06:00::)","furnishings that make a room or other area ready for occupancy","they had too much furniture for the small apartment|there was only one piece of furniture in the room","article of furniture,piece of furniture,furniture"
